airline,flight_no,from_iata,from_city,to_iata,to_city
FM,FM4609,DLC,大连,PVG,上海
FM,FM4609,DSN,鄂尔多斯,XIY,西安
FM,FM4609,DYG,张家界,PVG,上海
FM,FM4609,FOC,福州,SHA,上海
FM,FM4609,FUG,阜阳,SHA,上海
FM,FM4609,HAK,海口,PVG,上海
FM,FM4609,HET,呼和浩特,HLD,海拉尔
FM,FM4609,HET,呼和浩特,SHA,上海
FM,FM4609,HGH,杭州,CAN,广州
FM,FM4609,HGH,杭州,CGO,郑州
FM,FM4609,HGH,杭州,PEK,北京
FM,FM4609,HLD,海拉尔,HET,呼和浩特
FM,FM4609,HRB,哈尔滨,PVG,上海
FM,FM4609,HTN,和田,URC,乌鲁木齐
FM,FM4609,JGS,吉安,SHA,上海
FM,FM4609,JHG,景洪,KMG,昆明
FM,FM4609,JMU,佳木斯,TAO,青岛
FM,FM4609,JNG,济宁,SHA,上海
FM,FM4609,JNZ,锦州,PVG,上海
FM,FM4609,JXA,鸡西,TAO,青岛
FM,FM4609,KHN,南昌,SHA,上海
FM,FM4609,KMG,昆明,JHG,景洪
FM,FM4609,KMG,昆明,SHA,上海
FM,FM4609,KWE,贵阳,PVG,上海
FM,FM4609,KWE,贵阳,SHA,上海
FM,FM4609,KWL,桂林,PVG,上海
FM,FM4609,KWL,桂林,SHA,上海
FM,FM4609,LHW,兰州,SHA,上海
FM,FM4609,LYG,连云港,SHA,上海
FM,FM4609,LYI,临沂,SHA,上海
FM,FM4609,MIG,绵阳,PVG,上海
FM,FM4609,NDG,齐齐哈尔,TAO,青岛
FM,FM4609,NKG,南京,CAN,广州
FM,FM4609,NNG,南宁,PVG,上海
FM,FM4609,NNG,南宁,SHA,上海
FM,FM4609,PEK,北京,HGH,杭州
FM,FM4609,PEK,北京,SHA,上海
FM,FM4609,PVG,上海,AOG,鞍山
FM,FM4609,PVG,上海,CAN,广州
FM,FM4609,PVG,上海,CGO,郑州
FM,FM4609,PVG,上海,CGQ,长春
FM,FM4609,PVG,上海,CTU,成都
FM,FM4609,PVG,上海,DLC,大连
FM,FM4609,PVG,上海,DYG,张家界
FM,FM4609,PVG,上海,HAK,海口
FM,FM4609,PVG,上海,HRB,哈尔滨
FM,FM4609,PVG,上海,JNZ,锦州
FM,FM4609,PVG,上海,KWE,贵阳
FM,FM4609,PVG,上海,KWL,桂林
FM,FM4609,PVG,上海,MIG,绵阳
FM,FM4609,PVG,上海,NNG,南宁
FM,FM4609,PVG,上海,SHE,沈阳
FM,FM4609,PVG,上海,SWA,汕头
FM,FM4609,PVG,上海,SYX,三亚
FM,FM4609,PVG,上海,TSN,天津
FM,FM4609,PVG,上海,WUH,武汉
FM,FM4609,PVG,上海,WXN,万州
FM,FM4609,PVG,上海,XIY,西安
FM,FM4609,PVG,上海,XMN,厦门
FM,FM4609,PVG,上海,YCU,运城
FM,FM4609,PVG,上海,ZHA,湛江
FM,FM4609,PVG,上海,ZUH,珠海
FM,FM4609,SHA,上海,BAV,包头
FM,FM4609,SHA,上海,CAN,广州
FM,FM4609,SHA,上海,CGO,郑州
FM,FM4609,SHA,上海,CKG,重庆
